CustomerID,PurchaseCount,TotalRevenue,FirstPurchase,LastPurchase,IsRepeat,DaysToRepurchase,FirstPurchaseAmount
15165.0,1,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,False,0,19.8
15167.0,1,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,False,0,0.85
15168.0,1,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,False,0,19.5
15171.0,1,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,False,0,745.0
15172.0,5,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,True,227,10.2
15174.0,1,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,False,0,16.5
15175.0,1,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,False,0,9.36
15178.0,1,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,False,0,12.5
15179.0,5,2206.9500000000003,2011-01-24 13:48:00,2011-11-21 12:53:00,True,300,19.9
15180.0,1,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,False,0,13.05
15181.0,3,689.48,2011-03-15 12:03:00,2011-10-04 13:58:00,True,203,61.2
15182.0,2,622.85,2011-03-16 12:42:00,2011-07-08 13:37:00,True,114,19.8
15184.0,2,406.76,2011-06-02 12:06:00,2011-11-10 13:41:00,True,161,5.9
15185.0,1,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,False,0,4.68
15186.0,2,411.41,2011-06-24 14:54:00,2011-11-25 14:58:00,True,154,35.400000000000006
15187.0,16,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,True,210,82.5
15189.0,41,16225.39,2011-01-11 12:29:00,2011-12-08 13:22:00,True,331,33.6
15192.0,3,1044.32,2010-12-09 14:56:00,2011-08-12 11:41:00,True,245,15.9
15193.0,1,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,False,0,13.919999999999998
15194.0,15,7616.53,2010-12-06 15:00:00,2011-12-06 15:10:00,True,365,39.6
15195.0,1,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,False,0,3861.0
15197.0,3,1079.61,2010-12-16 18:01:00,2011-11-29 10:00:00,True,347,107.1
15198.0,2,193.64,2011-08-07 15:16:00,2011-09-08 14:42:00,True,31,5.04
15199.0,4,1268.7,2011-02-04 14:04:00,2011-10-11 15:12:00,True,249,32.7
15201.0,5,1236.54,2011-04-06 14:02:00,2011-09-13 14:53:00,True,160,10.08
15203.0,6,1827.8,2011-02-01 12:29:00,2011-11-14 08:16:00,True,285,10.2
15204.0,1,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,False,0,20.16
15205.0,2,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,True,42,38.25
15206.0,4,420.3,2011-03-09 08:59:00,2011-11-29 13:41:00,True,265,17.700000000000003
15208.0,5,870.12,2010-12-21 13:03:00,2011-12-08 17:24:00,True,352,17.700000000000003
15210.0,1,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,False,0,19.8
15211.0,2,894.4100000000001,2010-12-09 16:08:00,2011-10-10 13:31:00,True,304,12.75
15212.0,1,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,False,0,15.3
15213.0,2,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,True,11,17.4
15214.0,8,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,True,241,15.8
15215.0,3,734.94,2011-09-04 12:24:00,2011-10-24 11:41:00,True,49,19.8
15216.0,1,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,False,0,63.6
15218.0,11,5756.89,2011-01-25 11:20:00,2011-11-29 11:48:00,True,308,81.6
15219.0,1,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,False,0,12.75
15220.0,6,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,True,229,15.0
15221.0,1,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,False,0,83.4
15222.0,1,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,False,0,145.0
15223.0,2,755.75,2011-04-04 12:17:00,2011-04-28 11:31:00,True,23,15.0
15224.0,2,322.08,2010-12-12 12:34:00,2010-12-16 15:02:00,True,4,1.65
15225.0,1,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,False,0,15.0
15226.0,1,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,False,0,15.3
15227.0,5,1219.4,2011-01-26 15:31:00,2011-11-03 11:59:00,True,280,17.4
15228.0,4,3386.71,2011-02-18 09:04:00,2011-10-04 13:56:00,True,228,15.0
15230.0,2,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,True,1,10.5
15232.0,2,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,True,27,30.0
15234.0,1,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,False,0,17.0
15235.0,12,2247.51,2010-12-01 17:22:00,2011-05-06 09:44:00,True,155,17.700000000000003
15236.0,1,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,False,0,90.0
15237.0,4,1412.32,2011-04-26 15:04:00,2011-12-08 09:46:00,True,225,15.0
15238.0,3,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,True,154,16.5
15239.0,2,780.59,2011-09-22 09:53:00,2011-11-29 14:14:00,True,68,15.0
15240.0,5,1706.57,2011-02-01 08:23:00,2011-10-26 09:50:00,True,267,10.95
15241.0,8,1756.44,2011-03-01 11:02:00,2011-10-04 09:05:00,True,216,17.4
15243.0,1,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,False,0,16.6
15244.0,2,631.57,2011-04-05 15:12:00,2011-10-05 13:19:00,True,182,15.9
15245.0,3,2515.84,2011-03-23 13:42:00,2011-07-28 18:56:00,True,127,16.5
15246.0,2,514.15,2010-12-16 09:46:00,2011-04-15 14:45:00,True,120,15.0
15247.0,1,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,False,0,81.6
15249.0,13,6688.46,2011-03-28 12:49:00,2011-11-08 11:45:00,True,224,2.5
15251.0,11,10484.99,2011-04-12 10:38:00,2011-11-30 15:02:00,True,232,102.0
15252.0,2,740.78,2011-06-09 14:15:00,2011-11-03 13:30:00,True,146,19.8
15253.0,5,918.2,2011-06-23 12:19:00,2011-11-23 16:22:00,True,153,19.8
15254.0,1,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,False,0,14.85
15255.0,1,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,False,0,19.8
15256.0,1,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,False,0,25.200000000000003
15257.0,1,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,False,0,38.25
15258.0,2,623.16,2011-05-06 14:16:00,2011-06-24 12:30:00,True,48,12.5
15260.0,7,1810.77,2010-12-02 12:09:00,2011-08-31 13:55:00,True,272,35.400000000000006
15261.0,1,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,False,0,17.4
15262.0,1,178.95000000000002,2011-01-20 12:16:00,2011-01-20 12:16:00,False,0,10.2
15263.0,1,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,False,0,10.2
15264.0,1,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,False,0,10.2
15265.0,2,1506.1200000000001,2011-04-18 12:16:00,2011-07-11 14:46:00,True,84,15.0
15266.0,1,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,False,0,15.9
15267.0,5,1717.36,2011-06-10 10:24:00,2011-11-17 15:59:00,True,160,149.76
15269.0,1,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,False,0,118.8
15270.0,7,2379.49,2011-02-02 13:25:00,2011-11-24 09:24:00,True,294,35.400000000000006
15271.0,15,2507.07,2010-12-09 13:47:00,2011-12-02 14:11:00,True,358,3.9
15272.0,2,721.94,2011-09-14 16:36:00,2011-10-13 12:59:00,True,28,4.15
15274.0,2,716.57,2011-11-21 14:17:00,2011-12-05 16:57:00,True,14,15.0
15275.0,1,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,False,0,19.9
15276.0,1,135.31,2011-10-04 16:39:00,2011-10-04 16:39:00,False,0,0.85
15277.0,1,255.89999999999998,2011-10-24 10:08:00,2011-10-24 10:08:00,False,0,45.0
15279.0,1,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,False,0,9.9
15280.0,1,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,False,0,25.5
15281.0,9,2332.15,2011-01-10 15:51:00,2011-10-12 09:10:00,True,274,13.2
15286.0,1,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,False,0,59.400000000000006
15287.0,2,486.69,2011-09-30 12:30:00,2011-11-17 15:34:00,True,48,5.04
15288.0,5,2306.52,2010-12-09 13:59:00,2011-10-27 16:58:00,True,322,5.1
15289.0,3,939.78,2011-04-04 12:44:00,2011-11-10 13:49:00,True,220,15.0
15290.0,18,7943.22,2010-12-15 16:03:00,2011-12-05 11:39:00,True,354,30.6
15291.0,15,4668.3,2010-12-01 09:32:00,2011-11-14 11:02:00,True,348,163.2
15292.0,1,180.94,2011-05-22 15:00:00,2011-05-22 15:00:00,False,0,3.75
15296.0,6,3672.86,2011-01-17 11:57:00,2011-10-20 11:47:00,True,275,15.0
15297.0,3,641.94,2011-10-07 09:42:00,2011-11-29 16:32:00,True,53,9.9
15298.0,12,4799.9,2010-12-08 13:55:00,2011-12-07 17:17:00,True,364,19.9
15299.0,7,4507.01,2010-12-02 16:48:00,2011-10-03 14:19:00,True,304,1003.2
15300.0,1,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,False,0,34.8
15301.0,12,5070.35,2010-12-06 12:21:00,2011-10-20 09:57:00,True,317,27.0
15303.0,1,574.02,2011-02-22 13:59:00,2011-02-22 13:59:00,False,0,15.6
15304.0,8,694.4,2010-12-06 11:42:00,2011-10-10 10:23:00,True,307,14.85
15306.0,3,1174.3500000000001,2011-07-14 15:22:00,2011-10-06 12:56:00,True,83,17.700000000000003
15307.0,1,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,False,0,19.9
15308.0,1,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,False,0,17.4
15311.0,91,60767.9,2010-12-01 09:41:00,2011-12-09 12:00:00,True,373,3.75
15312.0,4,924.85,2010-12-20 12:51:00,2011-09-25 13:10:00,True,279,35.400000000000006
15313.0,1,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,False,0,52.0
15314.0,1,327.97,2011-05-24 14:39:00,2011-05-24 14:39:00,False,0,5.04
15315.0,2,570.5,2011-08-15 15:17:00,2011-10-06 12:51:00,True,51,19.8
15316.0,1,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,False,0,165.0
15318.0,1,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,False,0,9.48
15319.0,1,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,False,0,25.200000000000003
15320.0,1,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,False,0,6.5
15321.0,3,2748.31,2011-02-21 11:10:00,2011-09-30 09:40:00,True,220,25.200000000000003
15322.0,1,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,False,0,23.9
15325.0,1,162.29,2011-08-28 11:55:00,2011-08-28 11:55:00,False,0,6.6
15326.0,1,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,False,0,15.3
15327.0,1,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,False,0,17.4
15329.0,3,1049.7,2011-06-21 10:37:00,2011-10-31 15:36:00,True,132,19.8
15330.0,2,714.9599999999999,2011-10-10 12:30:00,2011-11-07 17:50:00,True,28,2.88
15332.0,4,1661.06,2010-12-05 12:00:00,2010-12-08 14:43:00,True,3,19.8
15333.0,1,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,False,0,122.4
15334.0,3,351.67,2011-06-19 13:51:00,2011-07-06 11:22:00,True,16,4.95
15335.0,1,173.97,2011-10-17 12:50:00,2011-10-17 12:50:00,False,0,3.25
15339.0,2,574.07,2011-01-25 13:15:00,2011-10-04 12:51:00,True,251,9.9
15341.0,1,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,False,0,179.0
15342.0,1,406.09000000000003,2011-08-02 10:19:00,2011-08-02 10:19:00,False,0,9.9
15343.0,1,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,False,0,9.9
15344.0,3,563.94,2011-09-26 14:48:00,2011-12-09 10:45:00,True,73,15.0
15345.0,1,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,False,0,17.700000000000003
15346.0,1,252.42000000000002,2011-01-11 11:18:00,2011-01-11 11:18:00,False,0,16.5
15347.0,1,201.60000000000002,2010-12-08 15:25:00,2010-12-08 15:25:00,False,0,120.0
15348.0,1,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,False,0,7.800000000000001
15349.0,2,473.81,2011-06-05 15:46:00,2011-07-04 16:06:00,True,29,25.0
15350.0,1,115.65,2010-12-01 13:33:00,2010-12-01 13:33:00,False,0,25.200000000000003
15351.0,7,1960.11,2010-12-05 11:49:00,2011-11-27 12:52:00,True,357,1.25
15353.0,2,777.02,2010-12-07 11:49:00,2011-03-30 12:15:00,True,113,19.9
15355.0,2,277.05,2011-10-17 15:22:00,2011-11-10 13:44:00,True,23,4.95
15356.0,10,2766.5,2010-12-06 14:05:00,2011-11-08 13:11:00,True,336,1.25
15358.0,22,8347.2,2010-12-09 10:04:00,2011-12-05 09:04:00,True,360,15.3
15360.0,1,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,False,0,46.8
15361.0,1,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,False,0,30.0
15363.0,1,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,False,0,15.3
15364.0,2,913.19,2011-03-30 13:39:00,2011-09-05 09:46:00,True,158,70.80000000000001
15365.0,7,2314.32,2011-01-28 13:08:00,2011-11-14 08:29:00,True,289,15.0
15366.0,2,602.51,2010-12-16 15:59:00,2011-09-25 15:01:00,True,282,10.5
15367.0,4,1877.5900000000001,2011-03-09 13:53:00,2011-10-13 14:13:00,True,218,10.08
15368.0,1,446.94000000000005,2011-11-18 14:42:00,2011-11-18 14:42:00,False,0,75.60000000000001
15370.0,7,2386.05,2011-01-11 11:32:00,2011-10-30 10:58:00,True,291,10.2
15372.0,1,2007.4,2011-07-25 16:39:00,2011-07-25 16:39:00,False,0,51.84
15373.0,12,2415.91,2010-12-03 14:40:00,2011-12-01 15:05:00,True,363,15.8
15374.0,1,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,False,0,91.8
15376.0,3,1233.3600000000001,2011-05-01 13:45:00,2011-10-30 15:04:00,True,182,15.0
15379.0,7,3703.29,2010-12-16 13:02:00,2011-06-23 13:13:00,True,189,20.85
15380.0,5,1690.26,2010-12-09 15:01:00,2011-12-01 12:13:00,True,356,230.1
15381.0,2,596.85,2011-03-16 13:44:00,2011-05-10 11:55:00,True,54,17.700000000000003
15382.0,6,5955.71,2011-02-17 12:01:00,2011-11-25 10:58:00,True,280,6.959999999999999
15384.0,2,642.41,2010-12-15 11:34:00,2011-06-23 10:57:00,True,189,10.5
15385.0,1,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,False,0,35.400000000000006
15386.0,1,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,False,0,10.08
15388.0,1,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,False,0,23.4
15389.0,1,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,False,0,500.0
15392.0,4,1535.53,2010-12-14 15:50:00,2011-12-05 11:01:00,True,355,19.8
15393.0,2,231.86,2011-03-03 16:58:00,2011-11-23 16:48:00,True,264,25.200000000000003
15394.0,4,2183.54,2010-12-16 12:46:00,2011-11-30 11:49:00,True,348,23.6
15395.0,1,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,False,0,14.85
15396.0,1,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,False,0,10.2
15397.0,1,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,False,0,15.8
15398.0,2,1345.53,2011-09-22 14:56:00,2011-11-23 16:47:00,True,62,35.400000000000006
15399.0,3,815.77,2011-09-21 15:57:00,2011-12-08 13:04:00,True,77,15.8
15400.0,5,716.2,2011-03-06 11:27:00,2011-09-08 13:57:00,True,186,67.2
15402.0,2,626.77,2011-05-27 13:32:00,2011-07-14 12:17:00,True,47,12.5
15405.0,1,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,False,0,16.5
15406.0,2,510.71000000000004,2011-02-11 16:19:00,2011-11-08 13:22:00,True,269,2.95
15407.0,4,1056.44,2011-02-07 13:18:00,2011-11-06 11:55:00,True,271,25.0
15408.0,1,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,False,0,9.95
15410.0,8,3450.84,2011-03-23 10:15:00,2011-09-16 14:47:00,True,177,25.200000000000003
15411.0,4,1358.88,2011-06-10 12:30:00,2011-11-13 15:19:00,True,156,17.85
15412.0,1,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,False,0,5.9
15414.0,3,774.9000000000001,2011-04-11 13:45:00,2011-11-30 09:50:00,True,232,4.2
15415.0,1,572.8100000000001,2011-01-30 14:13:00,2011-01-30 14:13:00,False,0,4.949999999999999
15416.0,4,3984.32,2011-03-02 08:41:00,2011-10-06 09:38:00,True,218,17.700000000000003
15417.0,1,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,False,0,20.8
15419.0,1,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,False,0,17.4
15421.0,4,950.36,2011-02-02 14:36:00,2011-10-12 09:20:00,True,251,5.04
15422.0,2,97.7,2011-01-20 14:17:00,2011-01-20 16:17:00,True,0,17.700000000000003
15423.0,1,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,False,0,36.0
15424.0,2,383.34,2011-03-30 13:00:00,2011-03-30 13:02:00,True,0,15.0
15426.0,5,1447.39,2010-12-05 13:55:00,2011-11-20 15:36:00,True,350,1.45
15427.0,3,1483.14,2011-10-23 14:47:00,2011-11-06 14:29:00,True,13,2.5
15428.0,1,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,False,0,10.2
15429.0,2,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,True,48,13.919999999999998
15432.0,1,171.19000000000003,2011-11-16 16:30:00,2011-11-16 16:30:00,False,0,12.6
15433.0,2,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,True,53,16.5
15434.0,5,1041.48,2011-05-23 14:18:00,2011-12-01 13:33:00,True,191,15.3
15435.0,1,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,False,0,4.95
15436.0,3,1122.53,2011-04-19 16:52:00,2011-11-27 16:05:00,True,221,1.1
15437.0,1,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,False,0,2.55
15438.0,1,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,False,0,2.6
15440.0,3,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,True,154,20.0
15442.0,1,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,False,0,297.0
15443.0,7,3236.91,2011-01-23 13:25:00,2011-12-08 10:40:00,True,318,35.400000000000006
15444.0,2,1418.26,2011-10-30 16:12:00,2011-11-30 17:37:00,True,31,12.48
15445.0,1,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,False,0,20.4
15447.0,1,155.17000000000002,2011-01-13 11:26:00,2011-01-13 11:26:00,False,0,25.5
15448.0,1,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,False,0,15.3
15449.0,3,974.52,2011-03-23 10:43:00,2011-11-13 15:02:00,True,235,10.2
15450.0,1,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,False,0,10.2
15452.0,3,538.73,2011-03-20 15:21:00,2011-11-10 12:13:00,True,234,8.7
15453.0,7,1388.37,2011-06-05 12:37:00,2011-12-08 10:59:00,True,185,0.85
15454.0,1,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,False,0,2.5
15456.0,3,447.22,2010-12-15 15:34:00,2011-03-01 13:51:00,True,75,8.850000000000001
15457.0,1,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,False,0,2.95
15458.0,1,161.64,2011-11-14 13:08:00,2011-11-14 13:08:00,False,0,15.0
15460.0,1,216.76,2010-12-20 16:08:00,2010-12-20 16:08:00,False,0,1.95
15462.0,3,234.6,2011-06-05 15:36:00,2011-09-06 13:11:00,True,92,15.0
15463.0,1,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,False,0,15.8
15464.0,1,1048.85,2011-01-05 15:56:00,2011-01-05 15:56:00,False,0,0.65
15465.0,18,7354.62,2010-12-05 10:12:00,2011-11-20 10:11:00,True,349,29.5
15466.0,1,334.53,2011-09-15 14:08:00,2011-09-15 14:08:00,False,0,3.9
15467.0,3,524.88,2011-07-10 14:42:00,2011-11-30 14:17:00,True,142,1.95
15468.0,2,467.51,2011-10-19 13:38:00,2011-10-19 13:49:00,True,0,17.34
15469.0,2,538.55,2011-08-11 16:54:00,2011-10-20 16:21:00,True,69,9.96
15471.0,1,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,False,0,4.95
15472.0,1,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,False,0,1.65
15473.0,7,1771.2,2011-10-10 11:12:00,2011-11-25 15:15:00,True,46,204.0
15475.0,1,454.11,2011-09-23 15:20:00,2011-09-23 15:20:00,False,0,9.96
15478.0,2,1441.42,2011-10-14 11:09:00,2011-10-30 14:19:00,True,16,79.2
15480.0,1,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,False,0,25.5
15482.0,12,11054.96,2010-12-16 10:08:00,2011-11-24 10:46:00,True,343,76.32000000000001
15483.0,4,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,True,105,1.95
15484.0,4,3594.31,2011-09-22 13:31:00,2011-12-08 15:03:00,True,77,39.84
15485.0,3,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,True,343,33.75
15488.0,1,91.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,False,0,76.32000000000001
15489.0,3,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,True,188,13.0
15491.0,6,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,True,140,19.8
15492.0,2,659.46,2011-09-26 14:02:00,2011-11-11 14:53:00,True,46,19.8
15493.0,5,2001.8,2011-03-14 11:44:00,2011-11-07 12:04:00,True,238,3.75
15494.0,2,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,True,99,5.1
15497.0,2,1262.2,2011-01-24 10:01:00,2011-11-22 11:51:00,True,302,90.0
15498.0,27,13316.4,2010-12-08 12:29:00,2011-12-07 12:48:00,True,364,6.959999999999999
15500.0,4,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,True,73,15.0
15502.0,12,10384.93,2010-12-05 15:40:00,2011-11-24 12:48:00,True,353,23.8
15503.0,1,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,False,0,1.65
15504.0,1,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,False,0,1.17
15505.0,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,True,102,15.9
15506.0,3,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,True,116,0.58
15507.0,1,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,False,0,11.85
15508.0,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,True,46,12.75
15510.0,1,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,False,0,250.0
15511.0,5,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,True,73,8.5
15512.0,2,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,True,203,15.3
15513.0,19,14758.22,2010-12-01 11:22:00,2011-11-06 14:36:00,True,340,153.0
15514.0,11,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,True,352,15.0
15516.0,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,True,1,2.55
15517.0,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,False,0,8.850000000000001
15518.0,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,True,268,3.3000000000000003
15520.0,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,False,0,34.68
15521.0,8,3000.2,2011-03-30 09:15:00,2011-10-30 13:42:00,True,214,23.4
15522.0,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,True,54,4.68
15523.0,1,412.01000000000005,2011-09-16 16:29:00,2011-09-16 16:29:00,False,0,2.08
15524.0,1,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,False,0,440.0
15525.0,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,True,371,2.95
15526.0,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,True,0,119.4
15527.0,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,True,335,1.45
15528.0,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,False,0,0.85
15529.0,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,True,343,30.0
15530.0,4,1502.3500000000001,2011-04-07 11:16:00,2011-11-18 12:25:00,True,225,15.9
15531.0,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,True,22,12.5
15532.0,4,1580.93,2010-12-16 16:45:00,2011-11-14 14:51:00,True,332,2.55
15533.0,3,807.57,2011-09-11 15:41:00,2011-11-20 15:35:00,True,69,4.949999999999999
15535.0,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,True,154,2.1
15537.0,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,False,0,0.95
15539.0,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,False,0,24.9
15540.0,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,False,0,28.08
15541.0,1,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,False,0,0.84
15543.0,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,False,0,1.25
15544.0,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,True,363,10.2
15545.0,2,292.71999999999997,2010-12-03 17:28:00,2011-10-16 13:24:00,True,316,0.55
15547.0,14,4954.84,2010-12-12 13:26:00,2011-12-02 12:52:00,True,354,3.9
15549.0,3,1693.26,2011-01-27 15:38:00,2011-09-23 16:22:00,True,239,6.300000000000001
15550.0,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,True,297,15.0
15551.0,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,False,0,3.9
15552.0,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,False,0,0.95
15553.0,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,False,0,9.9
15554.0,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,False,0,17.0
15555.0,16,4805.17,2010-12-05 14:45:00,2011-11-27 16:19:00,True,357,13.52
15556.0,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,False,0,15.0
15557.0,1,473.65000000000003,2011-11-11 12:46:00,2011-11-11 12:46:00,False,0,15.0
15561.0,4,800.5899999999999,2011-05-08 11:38:00,2011-11-28 11:07:00,True,203,89.69999999999999
15562.0,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,False,0,134.55
15563.0,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,True,336,10.5
15565.0,2,173.16000000000003,2011-09-30 10:44:00,2011-10-20 14:33:00,True,20,16.5
15567.0,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,False,0,99.84
15568.0,3,758.29,2011-09-27 14:37:00,2011-12-07 11:27:00,True,70,5.85
15569.0,5,1375.71,2011-01-11 13:26:00,2011-08-28 10:15:00,True,228,156.0
